Time,Mid,Symbol
2018-09-21 16:48:56,1.1743199999999998,EURUSD
2018-09-21 16:49:02,1.1743100000000002,EURUSD
2018-09-21 16:49:09,1.1743199999999998,EURUSD
2018-09-21 16:49:12,1.1743199999999998,EURUSD
2018-09-21 16:49:13,1.17429,EURUSD
2018-09-21 16:49:16,1.17429,EURUSD
2018-09-21 16:49:17,1.1743100000000002,EURUSD
2018-09-21 16:49:18,1.1743199999999998,EURUSD
2018-09-21 16:49:28,1.17431,EURUSD
2018-09-21 16:49:29,1.1743100000000002,EURUSD
2018-09-21 16:49:34,1.1743000000000001,EURUSD
2018-09-21 16:49:46,1.17429,EURUSD
2018-09-21 16:49:48,1.1743000000000001,EURUSD
2018-09-21 16:50:00,1.17428,EURUSD
2018-09-21 16:50:01,1.1742849999999998,EURUSD
2018-09-21 16:50:02,1.17427,EURUSD
2018-09-21 16:50:10,1.17429,EURUSD
2018-09-21 16:50:12,1.17428,EURUSD
2018-09-21 16:50:15,1.17429,EURUSD
2018-09-21 16:50:17,1.1743000000000001,EURUSD
2018-09-21 16:50:22,1.1742599999999999,EURUSD
2018-09-21 16:50:27,1.17427,EURUSD
2018-09-21 16:50:28,1.1743100000000002,EURUSD
2018-09-21 16:50:50,1.1742750000000002,EURUSD
2018-09-21 16:50:52,1.17427,EURUSD
2018-09-21 16:50:56,1.1742400000000002,EURUSD
2018-09-21 16:51:00,1.17423,EURUSD
2018-09-21 16:51:02,1.1742400000000002,EURUSD
2018-09-21 16:51:06,1.174235,EURUSD
2018-09-21 16:51:07,1.17422,EURUSD
2018-09-21 16:51:12,1.174215,EURUSD
2018-09-21 16:51:13,1.17422,EURUSD
2018-09-21 16:51:17,1.174235,EURUSD
